mfl_id,mfl_name,first_last,standard_name,pos,team,draft_year,college,stats_id,sportsdata_id,espn_id,cbs_id,nfl_id
12628,"Collins, Alex",Alex Collins,alex collins,RB,SEA,2016,Arkansas,29405,990a689e-200b-4cda-85db-85d6c3af911c,3046409,2079843,
12629,"Booker, Devontae",Devontae Booker,devontae booker,RB,LVR,2016,Utah,29370,cd705357-f282-4cbf-8f11-391618d981c3,3122866,2061491,
12630,"Drake, Kenyan",Kenyan Drake,kenyan drake,RB,ARI,2016,Alabama,29307,a0b93053-d349-4dd1-a840-24577102699b,2979843,2000903,
12631,"Perkins, Paul",Paul Perkins,paul perkins,RB,IND,2016,UCLA,29383,73015642-080b-48a9-b1b5-bfa4a606cfd1,2971589,1996577,
12632,"Dixon, Kenneth",Kenneth Dixon,kenneth dixon,RB,FA,2016,Louisiana Tech,29368,997525cb-5d0d-4f3b-bd56-7488b62627ec,2971888,1999385,
12634,"Howard, Jordan",Jordan Howard,jordan howard,RB,PHI,2016,Indiana,29384,4b09ab09-1457-4c9d-a99d-6a03d8e76c76,3060022,2083294,
12635,"Williams, Jonathan",Jonathan Williams,jonathan williams,RB,WAS,2016,Arkansas,29390,697200ea-cabb-40b8-aeac-e52763310306,2980077,1999948,
12636,"Smallwood, Wendell",Wendell Smallwood,wendell smallwood,RB,FA,2016,West Virginia,29387,c7d0a740-fcf2-4971-b1b6-43761d984bf9,3042429,2060554,
12637,"Barber, Peyton",Peyton Barber,peyton barber,RB,WAS,2016,Auburn,29560,86363c46-567e-41d6-a59a-3fed9ca64591,3051902,2079861,
12639,"Ervin, Tyler",Tyler Ervin,tyler ervin,RB,GB,2016,San Jose State,29353,442eb96a-deb6-4e73-b65a-a2bb25ffa968,2573974,1850942,
12640,"Ferguson, Josh",Josh Ferguson,josh ferguson,RB,FA,2016,Illinois,29599,1bdc067c-6376-4c35-b9f8-cebbb1ad595f,,1868342,
12645,"Treadwell, Laquon",Laquon Treadwell,laquon treadwell,WR,ATL,2016,Mississippi,29257,2e0badcd-b78c-40ee-a83b-a1bbb36bc545,3051889,2079899,
12646,"Coleman, Corey",Corey Coleman,corey coleman,WR,FA,2016,Baylor,29249,6efb8027-b537-4dd1-883f-459450708ad4,2978929,2001251,
12647,"Fuller, Will",Will Fuller,will fuller,WR,HOU,2016,Notre Dame,29255,095e0c1a-0bea-4bc6-868f-e4bbe2ce6c30,3052876,2082827,
12648,"Doctson, Josh",Josh Doctson,josh doctson,WR,NYJ,2016,TCU,29256,c80914e5-5b9b-4ed8-a993-bcdf5f77f5f6,2576019,1825087,
12650,"Boyd, Tyler",Tyler Boyd,tyler boyd,WR,CIN,2016,Pittsburgh,29288,76a5edec-5ff7-49fa-a8ec-5768a372279d,3045144,2071582,
12651,"Miller, Braxton",Braxton Miller,braxton miller,WR,FA,2016,Ohio State,29319,c678b91c-53a7-4a29-ae4e-d0bbe964069b,2570987,1824414,
12652,"Thomas, Michael",Michael Thomas,michael thomas,WR,NO,2016,Ohio State,29281,90c1756d-1f47-41b7-89fe-b113c9850bc1,2976316,1983802,michaelthomas/2556370
12656,"Higgins, Rashard",Rashard Higgins,rashard higgins,WR,CLE,2016,Colorado State,29406,7e34053d-00bf-4f3f-a464-329c8f5057d0,3042910,2071919,
12657,"Sharpe, Tajae",Tajae Sharpe,tajae sharpe,WR,FA,2016,Massachusetts,29374,b4e5a9af-6d00-4d51-9bb9-c7d5f69898df,2982828,2010724,
12658,"Shepard, Sterling",Sterling Shepard,sterling shepard,WR,NYG,2016,Oklahoma,29274,1ffc735b-74d8-44d2-ab32-00c5485c799f,2976592,1996786,
12660,"Cooper, Pharoh",Pharoh Cooper,pharoh cooper,WR,CAR,2016,South Carolina,29351,4f724338-aa8c-436d-90b2-45299572c53e,3048897,2079796,
12665,"Allison, Geronimo",Geronimo Allison,geronimo allison,WR,DET,2016,Illinois,29719,cadecca8-a102-43a5-9a0c-f7cef0b9a579,3115913,2131172,
12667,"Williams, Duke",Duke Williams,duke williams,WR,BUF,2018,Auburn,29973,55482edf-8604-4cf6-9a5c-d1124e22ac83,3115315,2131681,
12673,"Peake, Charone",Charone Peake,charone peake,WR,FA,2016,Clemson,29475,58ea6518-6fb7-4e5a-a586-7202d4c5f07e,2576498,1850735,
12675,"Thomas, Mike",Mike Thomas,mike thomas,WR,CIN,2016,Southern Mississippi,29440,88856dfa-45ce-4b6e-bbf7-4f8413ac89ca,3123986,2139967,
12676,"Henry, Hunter",Hunter Henry,hunter henry,TE,LAC,2016,Arkansas,29269,705899da-3c20-4bc3-b5d0-2e6e40655131,3046439,2079848,
12677,"Hooper, Austin",Austin Hooper,austin hooper,TE,CLE,2016,Stanford,29315,90c2a93f-d837-4e1b-b57c-56648903a8db,3043275,2067004,
12678,"Higbee, Tyler",Tyler Higbee,tyler higbee,TE,LAR,2016,Western Kentucky,29344,0df7912d-9e81-47ea-b4f7-d04986df4ee8,2573401,1853103,
12680,"Vannett, Nick",Nick Vannett,nick vannett,TE,DEN,2016,Ohio State,29328,c731aa8a-778b-4ccd-a19f-517eb66f47b7,2576399,1871322,
12681,"Adams, Jerell",Jerell Adams,jerell adams,TE,FA,2016,South Carolina,29418,47426d59-7af4-4714-8050-a85a0ae70f65,2978727,2000078,
12685,"Perkins, Joshua",Joshua Perkins,joshua perkins,TE,PHI,2016,Washington,29654,9c18801d-bdaa-4036-9663-24280c763bcf,,1884450,
12731,"Rogers, Eli",Eli Rogers,eli rogers,WR,FA,2015,Louisville,28669,bb818cdc-cc6e-4e57-90bd-5a9d5f23f48e,2576643,2174966,elirogers/2553737
12773,"Moore, Chris",Chris Moore,chris moore,WR,BAL,2016,Cincinnati,29341,0b504d67-639b-4ba8-979a-498a3086257b,2576581,1871375,
12785,"Robinson, Demarcus",Demarcus Robinson,demarcus robinson,WR,KC,2016,Florida,29360,46b16198-116f-4913-85db-2bc21462bd66,3043116,2061095,
12792,"DeValve, Seth",Seth DeValve,seth devalve,TE,ARI,2016,Princeton,29372,a2451bf7-83dd-496c-b527-c14d8d518598,2566659,1984760,
12800,"Davis, Trevor",Trevor Davis,trevor davis,WR,WAS,2016,California,29397,bc175901-4a1f-4132-abb4-e49cc7d35e12,2573343,1906334,
12801,"Hill, Tyreek",Tyreek Hill,tyreek hill,WR,KC,2016,West Alabama,29399,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,3116406,2131163,
12806,"Janovich, Andy",Andy Janovich,andy janovich,RB,CLE,2016,Nebraska,29410,2c35ed5f-7317-4776-8ee7-0438e0286508,2974317,1983674,
12807,"Hemingway, Temarrick",Temarrick Hemingway,temarrick hemingway,TE,WAS,2016,South Carolina State,29411,02fc59d0-8a66-431f-97fc-21fdc096eb14,2580330,1888046,
12814,"Grant, Jakeem",Jakeem Grant,jakeem grant,WR,MIA,2016,Texas Tech,29420,5de11f0b-8da9-42ba-9a93-db7f0a58543b,2577641,1860924,
12815,"Sudfeld, Nate",Nate Sudfeld,nate sudfeld,QB,PHI,2016,Indiana,29421,e1c506bd-9e36-45e7-b2b9-fff6a9728a06,2979501,2001862,
12819,"Rudock, Jake",Jake Rudock,jake rudock,QB,MIA,2016,Michigan,29425,bfd0c6e3-dc98-4280-bd6a-f82902c0f46b,2582424,1893078,
12822,"Vitale, Dan",Dan Vitale,dan vitale,RB,NE,2016,Northwestern,29431,c9a7ce89-90f7-4061-b9ac-dfd4e6c3cedf,2974365,1998516,
12823,"Watt, Derek",Derek Watt,derek watt,RB,PIT,2016,Wisconsin,29432,7a3d664b-e4d7-48e8-899d-5f7db6ecc4e4,2576450,1871361,
12824,"Core, Cody",Cody Core,cody core,WR,NYG,2016,Ole Miss,29433,fa6b16fe-d3cd-4296-a0e6-03ad13d27a57,2980378,2000925,
12832,"Jackson, Darius",Darius Jackson,darius jackson,RB,FA,2016,Eastern Michigan,29450,b6ec1773-309e-422c-b82c-b55a557031d6,2980197,2000193,
12833,"Gathers, Rico",Rico Gathers,rico gathers,TE,FA,2016,Baylor,29451,ec2db5f2-ffec-4ece-9ca9-7a860c4880b6,2990959,2235884,
12845,"Washington, Dwayne",Dwayne Washington,dwayne washington,RB,NO,2016,Washington,29470,30ff46bc-a039-4af7-9050-81af98901a3e,3002265,2061078,
12857,"Washington, DeAndre",DeAndre Washington,deandre washington,RB,MIA,2016,Texas Tech,29377,c7b7d27f-97c3-4c12-95c4-36205175c959,2577654,1860934,
12859,"Anderson, Stephen",Stephen Anderson,stephen anderson,TE,LAC,2016,California,29789,5cb0bf9c-03b4-4201-97c5-a59c6db50841,2576854,1880821,
12868,"Braunecker, Ben",Ben Braunecker,ben braunecker,TE,FA,2016,Harvard,29913,d76c8e95-7c6e-4def-9fd9-d813df18b3b8,2969241,1994904,
12871,"Foster, D.J.",D.J. Foster,dj foster,RB,ARI,2016,Arizona State,29872,39d12962-65a4-4107-8924-56f48fce31ef,2978124,1984096,
12873,"Jones, Andy",Andy Jones,andy jones,WR,FA,2016,Jacksonville,29893,c57b1184-e381-40cc-b603-f703e10d3fad,2982761,2011037,
12887,"Kelley, Rob",Rob Kelley,rob kelley,RB,FA,2016,Tulane,29694,6a65641c-5ee2-44e3-8a75-7f98887b40ae,,1851315,
12890,"Jones, Tevin",Tevin Jones,tevin jones,WR,FA,2016,Memphis,29795,44d9bb75-f947-406c-b847-6b11684a07c1,,1906376,
12898,"Travis, Ross",Ross Travis,ross travis,TE,NYJ,2015,Penn State,29208,75dfd9cc-5419-49e1-bade-0632d03ca4b4,,2195596,
12912,"Richard, Jalen",Jalen Richard,jalen richard,RB,LVR,2016,Southern Miss,30000,c78c299b-7c73-40fc-9155-2ede7f9849c7,,2237795,
12913,"Erickson, Alex",Alex Erickson,alex erickson,WR,CIN,2016,Wisconsin,29703,6bb4d6f8-c8fb-4ca7-a416-a7010526114d,,1983823,
12916,"Holton, Johnny",Johnny Holton,johnny holton,WR,NYG,2016,Cincinnati,29958,0ee05dd7-e99e-43c8-ba2b-0922be1d8be1,,2080247,
12917,"Harris, Maurice",Maurice Harris,maurice harris,WR,FA,2016,California,29638,c1ca7e3d-f072-41c7-8017-53401dbdd4d4,,1880831,
12921,"Lewis, Tommylee",Tommylee Lewis,tommylee lewis,WR,FA,2016,Northern Illinois,29854,b103b096-6be9-4f87-9ae4-5d217f560685,,2237113,
12923,"Ham, C.J.",C.J. Ham,cj ham,RB,MIN,2016,Augustana (SD),29951,971fc9e5-bebb-4a2c-a822-8c52f92a3d07,,2237239,
12929,"Pope, Troymaine",Troymaine Pope,troymaine pope,RB,FA,2016,Jacksonville State,30061,5a9401fc-e43e-43e8-9e63-dadecb12491b,,2257104,
12930,"Anderson, Robby",Robby Anderson,robby anderson,WR,CAR,2016,Temple,29785,e81fb788-1478-4936-ae12-f6ed7ec23476,,1886746,
12934,"Rogers, Chester",Chester Rogers,chester rogers,WR,TEN,2016,Grambling State,29609,958c9833-2e55-411a-8e0e-ecc229bbeb14,,2010688,
12955,"Manhertz, Chris",Chris Manhertz,chris manhertz,TE,CAR,2016,Canisius,28365,7c7b5515-7786-4e24-9ce0-34e6a8bd5727,,2167520,
13044,"Lengel, Matt",Matt Lengel,matt lengel,TE,FA,2015,Eastern Kentucky,28975,4d747b73-bcc6-46d2-a2d7-ec1d0c8135a2,,2174840,
13057,"Carson, Tra",Tra Carson,tra carson,RB,FA,2016,Texas A&M,29700,ba36a4bb-5cc4-4113-9b5d-32bab02ef966,,1880848,
13065,"Tomlinson, Eric",Eric Tomlinson,eric tomlinson,TE,BAL,2015,UTEP,28658,b3d7169b-9cf6-4fea-815a-26e4fb0ec16a,,1759992,
13066,"Raymond, Kalif",Kalif Raymond,kalif raymond,WR,TEN,2016,Holy Cross,29631,e0a31d02-9d1c-4dab-adb4-a5d9bbee8b36,,1999329,
13108,"McKissic, J.D.",J.D. McKissic,jd mckissic,RB,WAS,2016,Arkansas State,29650,260e8f87-1d08-4c69-8e2b-afa825c1a68a,,1886804,
13113,"Watson, Deshaun",Deshaun Watson,deshaun watson,QB,HOU,2017,Clemson,30125,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,,2133482,
13114,"Kizer, DeShone",DeShone Kizer,deshone kizer,QB,TEN,2017,Notre Dame,30165,2a78e2e7-4ef3-4cdd-85e8-0d254b65143e,,2142291,
13115,"Trubisky, Mitchell",Mitchell Trubisky,mitchell trubisky,QB,CHI,2017,North Carolina,30115,7a1b8f1a-9024-4897-86b0-01c63e00305e,,2060476,
13116,"Mahomes, Patrick",Patrick Mahomes,patrick mahomes,QB,KC,2017,Texas Tech,30123,11cad59d-90dd-449c-a839-dddaba4fe16c,,2142052,
13119,"Dobbs, Joshua",Joshua Dobbs,joshua dobbs,QB,PIT,2017,Tennessee,30248,15bedebc-839e-450a-86f6-1f5ad1f4f820,,2071844,
13120,"Webb, Davis",Davis Webb,davis webb,QB,BUF,2017,California,30200,b45cd0e5-42b3-4847-aeec-a3afd07a0160,,2061379,
13121,"Kelly, Chad",Chad Kelly,chad kelly,QB,FA,2017,Mississippi,30366,878d95f5-22d9-4f20-a3ec-2b5b117a8c5c,,2818376,
13124,"Rush, Cooper",Cooper Rush,cooper rush,QB,DAL,2017,Central Michigan,30788,4595c8ea-9d85-4504-8a34-2c8a02349105,,2000176,
13125,"Beathard, C.J.",C.J. Beathard,cj beathard,QB,SF,2017,Iowa,30217,6608fdbf-6c93-47cc-ad44-9da2fda598ce,,1998463,
13127,"Peterman, Nathan",Nathan Peterman,nathan peterman,QB,LVR,2017,Pittsburgh,30284,4e4ba1f9-35c6-4e41-85f5-d8f12d32f459,,1984209,
13128,"Cook, Dalvin",Dalvin Cook,dalvin cook,RB,MIN,2017,Florida State,30154,8960d61e-433b-41ea-a7ad-4e76be87b582,,2130893,
13129,"Fournette, Leonard",Leonard Fournette,leonard fournette,RB,TB,2017,LSU,30117,7f46a7be-286e-4bfe-8778-d03dbe600ce9,,2131693,
13130,"McCaffrey, Christian",Christian McCaffrey,christian mccaffrey,RB,CAR,2017,Stanford,30121,f96db0af-5e25-42d1-a07a-49b4e065b364,,2136743,
13131,"Mixon, Joe",Joe Mixon,joe mixon,RB,CIN,2017,Oklahoma,30161,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,,2131143,
13132,"Kamara, Alvin",Alvin Kamara,alvin kamara,RB,NO,2017,Tennessee,30180,d9c857b2-97da-4fb8-a527-afbbb2a67413,,2082721,
13133,"Perine, Samaje",Samaje Perine,samaje perine,RB,CIN,2017,Oklahoma,30227,e601812f-ce24-4e99-bee0-e33c1e9014e4,,2131148,
13134,"Foreman, D'Onta",D'Onta Foreman,donta foreman,RB,TEN,2017,Texas,30202,02779042-2b4e-4fa9-b598-364fe01b523a,,2139847,
13135,"Gallman, Wayne",Wayne Gallman,wayne gallman,RB,NYG,2017,Clemson,30253,567fe739-5425-4d78-896c-f1486813910d,,2060407,
13136,"Clement, Corey",Corey Clement,corey clement,RB,PHI,2017,Wisconsin,30707,69568326-f210-4b88-a5cb-10376c64893e,,2071773,
13138,"Hunt, Kareem",Kareem Hunt,kareem hunt,RB,CLE,2017,Toledo,30199,0ef0d0ca-2d2d-455b-ab63-a20c01303e37,,2079567,
13139,"Williams, Jamaal",Jamaal Williams,jamaal williams,RB,GB,2017,BYU,30247,122e131c-b08c-4b10-901d-481a20aeffb8,,2001287,
13140,"Dayes, Matthew",Matthew Dayes,matthew dayes,RB,FA,2017,North Carolina State,30365,cee77408-f330-4a16-bb6f-dead52f9291f,,2071521,
13142,"Logan, T.J.",T.J. Logan,tj logan,RB,TB,2017,North Carolina,30292,987fb8b2-98ba-4a01-bd84-d962dcdcd053,,2818319,
13143,"McNichols, Jeremy",Jeremy McNichols,jeremy mcnichols,RB,TEN,2017,Boise State,30275,25cc3585-6194-4786-968a-2600db46b6c6,,2139987,
13144,"McGuire, Elijah",Elijah McGuire,elijah mcguire,RB,MIA,2017,Louisiana-Lafayette,30301,13ade86a-20c7-48fe-9d18-b3bfc135f5e9,,2064670,
13146,"Conner, James",James Conner,james conner,RB,PIT,2017,Pittsburgh,30218,28a084c0-14df-499f-bd1f-b975603626b7,,2071585,
13148,"Ogunbowale, Dare",Dare Ogunbowale,dare ogunbowale,RB,JAC,2017,Wisconsin,30860,42b57148-fc06-4aee-b40b-bb941271b5b7,,2010409,
13153,"Davis, Corey",Corey Davis,corey davis,WR,TEN,2017,Western Michigan,30118,e21e9081-44aa-464b-8d3e-83918d48b921,,2061005,
13154,"Williams, Mike",Mike Williams,mike williams,WR,LAC,2017,Clemson,30120,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb,,2082516,
13155,"Ross, John",John Ross,john ross,WR,CIN,2017,Washington,30122,938b363a-6967-4cef-bcd2-bb358a9f6c98,,2079710,
13156,"Smith-Schuster, JuJu",JuJu Smith-Schuster,juju smithschuster,WR,PIT,2017,Southern California,30175,9547fbb1-0d4f-4d9e-83b9-e2fa30463bb9,,2139620,
13157,"Samuel, Curtis",Curtis Samuel,curtis samuel,WR,CAR,2017,Ohio State,30153,66a21b6d-97e5-4732-8bb0-062145d6bbc6,,2131252,
13158,"Westbrook, Dede",Dede Westbrook,dede westbrook,WR,JAC,2017,Oklahoma,30223,046c51bc-319e-4fbb-9cf3-f6ab808b8edf,,2179672,
13161,"Scott, Artavis",Artavis Scott,artavis scott,WR,FA,2017,Clemson,30432,a9b58dcf-40f6-4c27-a415-b922fc39f0bb,,2133477,
13162,"Ford, Isaiah",Isaiah Ford,isaiah ford,WR,MIA,2017,Virginia Tech,30350,73af6932-2701-470e-9668-02d6cb35a5c9,,2139164,
13163,"Godwin, Chris",Chris Godwin,chris godwin,WR,TB,2017,Penn State,30197,baa61bb5-f8d0-4f90-bbe2-028576b8d33d,,2818150,
13164,"Kupp, Cooper",Cooper Kupp,cooper kupp,WR,LAR,2017,Eastern Washington,30182,2806e915-c46f-492f-8a29-71d3a85e5620,,2006951,
13165,"Switzer, Ryan",Ryan Switzer,ryan switzer,WR,CLE,2017,North Carolina,30246,6259f62d-e16f-4369-a3be-ca02f79f3026,,2060475,
13166,"Darboh, Amara",Amara Darboh,amara darboh,WR,CAR,2017,Michigan,30219,91aac0f7-60ed-4333-8aee-15bd56764464,,2001875,
13167,"Taylor, Taywan",Taywan Taylor,taywan taylor,WR,CLE,2017,Western Kentucky,30185,29972cbe-2912-49df-916b-200eead9a218,,2083348,
13168,"Reynolds, Josh",Josh Reynolds,josh reynolds,WR,LAR,2017,Texas A&M,30230,682eda79-0026-4ad8-8f45-a61ce42cb908,,2131796,
13169,"Chesson, Jehu",Jehu Chesson,jehu chesson,WR,FA,2017,Michigan,30252,3d655ae8-d510-47d4-b5ab-936cd6a492f1,,2001872,
13170,"Gibson, Shelton",Shelton Gibson,shelton gibson,WR,FA,2017,West Virginia,30279,c58e6a2c-2206-4d42-b368-fe6f0ecb1262,,2066925,
13172,"Brown, Noah",Noah Brown,noah brown,WR,DAL,2017,Ohio State,30352,36f62824-1cdb-4e9e-8a11-55df97e562b9,,2139270,
13176,"Jones, Zay",Zay Jones,zay jones,WR,LVR,2017,East Carolina,30150,a28f7368-0306-4d20-855f-285a1a09c09c,,2080270,
13179,"Dieter, Gehrig",Gehrig Dieter,gehrig dieter,WR,KC,2017,Alabama,30679,5727f7d5-35a6-4ad9-a96a-8408f8a84bd3,,2819441,
13183,"Hansen, Chad",Chad Hansen,chad hansen,WR,HOU,2017,California,30254,6335a39b-9cb4-4703-bed9-1835b9fc4791,,2132152,
13188,"Howard, O.J.",O.J. Howard,oj howard,TE,TB,2017,Alabama,30132,93ed8c6f-b676-46d3-bf82-6155e89b4a68,,2061190,
13189,"Engram, Evan",Evan Engram,evan engram,TE,NYG,2017,Mississippi,30136,e21365af-8d66-416e-b0a5-8816d18fcfd9,,2079887,
13190,"Butt, Jake",Jake Butt,jake butt,TE,DEN,2017,Michigan,30258,6d49d4d1-a254-48de-9f6f-eeecac82ad88,,2060719,
13192,"Njoku, David",David Njoku,david njoku,TE,CLE,2017,Miami,30142,8f86fcea-90e8-49ea-bc78-5c7659313e57,,2136474,
13193,"Smith, Jonnu",Jonnu Smith,jonnu smith,TE,TEN,2017,Florida International,30213,e4f25a37-74de-4bfb-b6c9-f50a4fab0b87,,2081506,
13194,"Sprinkle, Jeremy",Jeremy Sprinkle,jeremy sprinkle,TE,WAS,2017,Arkansas,30267,2dcc8e56-ac32-4774-a011-b1e65ca73786,,1999945,
13195,"Leggett, Jordan",Jordan Leggett,jordan leggett,TE,FA,2017,Clemson,30263,bea00842-e4db-4955-857a-ea8d4a0e215b,,2060412,
13197,"Roberts, Michael",Michael Roberts,michael roberts,TE,FA,2017,Toledo,30240,bb9f0c5a-cbc2-43bb-9aa5-77cdc7e77bb6,,2082652,
13234,"Mack, Marlon",Marlon Mack,marlon mack,RB,IND,2017,South Florida,30256,413f7971-4d5b-496d-a11b-f623e9bc3b7c,,2145762,
13235,"Malone, Josh",Josh Malone,josh malone,WR,NYJ,2017,Tennessee,30241,c5a8b02c-d380-4f22-a690-b335001de8b7,,2131636,
13236,"Everett, Gerald",Gerald Everett,gerald everett,TE,LAR,2017,South Alabama,30157,ebeceb00-57e0-4b74-9cf7-853da2afed18,,2142692,
13238,"Davis, Robert",Robert Davis,robert davis,WR,FA,2017,Georgia State,30322,d0879c68-6387-4edc-b55b-07e128546ae7,,2818352,
13239,"Penny, Elijhaa",Elijhaa Penny,elijhaa penny,RB,NYG,2016,Idaho,29906,6c6a6099-0169-4c9a-b024-0d8f4a795f38,,2237090,
13240,"Hill, Brian",Brian Hill,brian hill,RB,ATL,2017,Wyoming,30269,26873576-2bbd-4622-bc3e-ec847577855b,,2131960,
13246,"Alie-Cox, Mo",Mo Alie-Cox,mo aliecox,TE,IND,2017,Virginia Commonwealth,30112,8809c0dd-786b-4255-a7d0-333c9498c19a,,2815925,moalie-cox/2558832
13254,"Shaheen, Adam",Adam Shaheen,adam shaheen,TE,MIA,2017,Ashland,30158,87171077-4c1c-4b67-b159-2cc6242988e0,,2818105,
13277,"Golladay, Kenny",Kenny Golladay,kenny golladay,WR,DET,2017,Northern Illinois,30209,659d31a3-9c62-4e3d-a0ea-b2e4967d6947,,2005894,
13280,"Williams, Chad",Chad Williams,chad williams,WR,KC,2017,Grambling State,30211,35c970b1-cd2c-42b8-bcb6-e0b8dbe39423,,2818166,
13289,"Hollins, Mack",Mack Hollins,mack hollins,WR,MIA,2017,North Carolina,30231,93cb5790-1012-4c42-bccb-5748c27ba7d6,,2010349,
13290,"Cohen, Tarik",Tarik Cohen,tarik cohen,RB,CHI,2017,North Carolina A&T,30232,a8342d20-9901-49a6-bc45-79f192418188,,2091113,
13299,"Kittle, George",George Kittle,george kittle,TE,SF,2017,Iowa,30259,2ada91b0-036e-454f-83c3-6d939ff584a9,,2818265,
13308,"Agnew, Jamal",Jamal Agnew,jamal agnew,WR,DET,2017,San Diego,30278,c871b3a8-72c4-425e-a357-2de37e033c8d,,2818264,
13313,"McKenzie, Isaiah",Isaiah McKenzie,isaiah mckenzie,WR,BUF,2017,Georgia,30285,6130be96-edf3-4361-b666-860c4ec46e7d,,2131587,
13315,"Saubert, Eric",Eric Saubert,eric saubert,TE,JAC,2017,Drake,30287,582dc00e-e7ec-4ca7-bff0-f7b1d604017b,,2001018,
13316,"Taylor, Trent",Trent Taylor,trent taylor,WR,SF,2017,Louisiana Tech,30290,3e2e74e9-18a8-4275-9437-b275db27e2ff,,2060838,
13319,"Jones, Aaron",Aaron Jones,aaron jones,RB,GB,2017,UTEP,30295,27dd5b6e-ea65-4622-a6b4-460fd144407c,,2071937,
13326,"Armah, Alexander",Alexander Armah,alexander armah,RB,CAR,2017,West Georgia,30305,686cab35-6da0-4e10-ba65-0d1f97e0bc8b,,2818312,
13334,"Henderson, De'Angelo",De'Angelo Henderson,deangelo henderson,RB,FA,2017,Coastal Carolina,30319,294b247f-c8b9-4fe7-9fce-bb4011fff02f,,2818315,
13348,"Moore, David",David Moore,david moore,WR,SEA,2017,East Central,30339,aecc1809-4628-4c3a-8b2b-c8f2858d2492,,2818351,
13364,"Carson, Chris",Chris Carson,chris carson,RB,SEA,2017,Oklahoma State,30362,0afca88b-83e7-49d6-80df-1f68b21cca9f,,2185541,
13366,"Schreck, Mason",Mason Schreck,mason schreck,TE,CIN,2017,Buffalo,30364,ca6c7b35-6ae1-4ba7-ae98-1f26174e407d,,2818374,
13367,"Carr, Austin",Austin Carr,austin carr,WR,FA,2017,Northwestern,30656,4316bbf5-0d02-4392-9fbc-33be86f87446,,2818959,
13369,"Carter, Cethan",Cethan Carter,cethan carter,TE,CIN,2017,Nebraska,30577,53fd9a69-1b10-4fd6-90e7-ee84cca9e041,,2060620,
13370,"Hogan, Krishawn",Krishawn Hogan,krishawn hogan,WR,ARI,2017,Marian,30487,a2368d42-9e6b-4268-883a-f23ef7ef5638,,2820123,
13375,"Bolden, Victor",Victor Bolden,victor bolden,WR,DET,2017,Oregon State,30550,30641ad1-3511-48a4-a63a-95c88846b705,,2079642,
13377,"Patrick, Tim",Tim Patrick,tim patrick,WR,DEN,2017,Utah,30511,2a443351-5e63-4a49-819e-912b51a745f2,,2818910,
13378,"Breida, Matt",Matt Breida,matt breida,RB,MIA,2017,Georgia Southern,30552,6249d2c0-75dc-4586-943b-1c103a9eb419,,2819100,
13382,"Seals-Jones, Ricky",Ricky Seals-Jones,ricky sealsjones,TE,KC,2017,Texas A&M,30494,52735659-a294-4f64-a7f4-3591450834e5,,2080003,
13384,"Mizzell, Taquan",Taquan Mizzell,taquan mizzell,RB,NYG,2017,Virginia,30516,b8033c75-de94-46df-a645-284f419c4497,,2818909,
13387,"Johnson, Marcus",Marcus Johnson,marcus johnson,WR,FA,2016,Texas,29678,fcfa9d4b-3e09-46ac-b4b6-77d70a5f304c,,2237683,
13389,"Sloter, Kyle",Kyle Sloter,kyle sloter,QB,LVR,2017,Northern Colorado,30822,e23505d9-b677-4a86-ba17-564c165a6e66,,2820013,
13391,"Hollister, Jacob",Jacob Hollister,jacob hollister,TE,SEA,2017,Wyoming,30661,ad2a1d03-020b-487a-bd5f-7ca9fbc250fe,,2818962,
13396,"Daniels, Darrell",Darrell Daniels,darrell daniels,TE,ARI,2016,Washington,30523,7574eb56-a34a-419e-9682-c4788cfe2019,,2079698,
13398,"White, Tim",Tim White,tim white,WR,FA,2017,Arizona State,30510,4592fc87-9864-452d-8a19-5d4df714658f,,2818914,
13404,"Ekeler, Austin",Austin Ekeler,austin ekeler,RB,LAC,2017,Western State,30423,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,,2820090,
13406,"Adeboyejo, Quincy",Quincy Adeboyejo,quincy adeboyejo,WR,NE,2017,Mississippi,30512,5f5fd1a9-1085-404b-a978-426a8895fb83,,2079880,
13411,"Swoopes, Tyrone",Tyrone Swoopes,tyrone swoopes,TE,WAS,2017,Texas,30763,2aa9cc15-bd17-4e53-bfcd-17a2fb1a2170,,2820103,
13412,"Cole, Keelan",Keelan Cole,keelan cole,WR,JAC,2017,Kentucky Wesleyan,30396,a8c96abf-a911-47a0-ac16-dd51a8782b5e,,2820044,
13416,"Walker, P.J.",P.J. Walker,pj walker,QB,CAR,2017,Temple,30538,0666e6c6-42d9-40ab-83bd-7bbf81e9ac9c,,2818659,
13418,"Bourne, Kendrick",Kendrick Bourne,kendrick bourne,WR,SF,2017,Eastern Washington,30551,5aba3610-ab55-4922-ac46-806ded5eb8bf,,2088428,
13424,"Hill, Taysom",Taysom Hill,taysom hill,QB,NO,2017,Brigham Young,30614,3c8a55dd-20a8-4375-b711-49eb5e6e1d0e,,2818935,
13427,"Tonyan, Robert",Robert Tonyan,robert tonyan,TE,GB,2017,Indiana State,30777,7c9c7800-69d0-459b-812b-a07ac48e9f2a,,2820026,
